225 contests
rank	name	rating	participations
2181	user8780y	2078.27950976789	2
2182	yajc	2078.208879932772	21
2183	jkw552403	2078.154904739275	18
2184	smartzdp	2078.099079496589	23
2185	kunal_mohta	2078.0364497800174	17
2186	jwxiao	2077.9409655555064	10
2187	txtcoder	2077.9405492439	30
2188	zqfan	2077.8002714844315	30
2189	jiansun	2077.7829909342818	29
2190	yanrucheng	2077.584421998005	7
2191	programmerbear	2077.252719342786	69
2192	Emanon	2076.9041758042704	38
2193	d1nesh	2076.7896345868403	39
2194	akashsuresh	2076.760532013568	56
2195	gingerhead	2076.7491345113	21
2196	ketan11	2076.7262796801097	8
2197	zhihuangc	2076.7241039876503	11
2198	ytqiaqia	2076.6859662733154	10
2199	sharpplus	2076.6556930997576	73
2200	codingrobot2020	2076.44357927431	10
2201	gpane	2076.3841294341946	51
2202	coronasky	2076.295674639138	17
2203	zyq_zhang	2076.184916833076	10
2204	simonwux	2076.158987402585	44
2205	fauzdar65	2076.0864941633226	7
2206	nameees	2076.0721903388862	8
2207	YuanyangLi	2076.058871443523	31
2208	tanghaibao	2075.9012501594625	50
2209	pffy233	2075.835331270071	23
2210	happywunaiping	2075.7257310004165	9
2211	navin0706	2075.6614056804797	17
2212	IgorDiakov	2075.434279486457	39
2213	prospective1123	2075.3874328608313	6
2214	00000	2075.270647654471	7
2215	pumpkingg	2075.152478528315	8
2216	michael-2	2074.853086345713	16
2217	wwei17	2074.825979333346	56
2218	happymiaowu123	2074.456893838942	5
2219	wt0907	2074.4421595304825	18
2220	Lawliet890	2074.2996035873916	13
2221	zanbin2046python	2074.188088174444	40
2222	pbdpbd123	2074.119562935419	62
2223	hao2019	2073.9897983986143	17
2224	immo2300576	2073.952446273691	69
2225	Yesornoo	2073.7873682727313	29
2226	LukeZSW	2073.7589189311666	35
2227	LittleDS623	2073.7064417011225	27
2228	zhudiwei	2073.692816931793	12
2229	yl019	2073.68873568646	27
2230	lirongbin	2073.3275009179492	20
2231	ilearning99	2073.1334340339135	15
2232	liulike	2072.7208905497005	17
2233	nvincent	2072.4851599974895	17
2234	frankkkkk	2072.3202982334833	17
2235	yoyoyo-3	2072.3018071231922	23
2236	qwsin	2072.295351823171	3
2237	handazh2	2071.813075344114	11
2238	SaiL1020	2071.678902032048	65
2239	aniruddha97bhatt	2071.5462229262857	10
2240	albertium	2071.5461229504594	13
2241	jgws	2071.512606896825	33
2242	kodyin	2071.3552854802815	28
2243	yeetcoder4736	2071.1060524258287	38
2244	nanocmp	2071.0452818714075	28
2245	lucasjl	2070.9550948999668	36
2246	xwz7611	2070.9447275554858	42
2247	pandora2333	2070.7226040542164	32
2248	JerryHaMa	2070.618795345914	31
2249	Wonter	2070.509760064386	23
2250	pangshi	2070.44567438678	22
2251	fanwangg	2070.1050482704886	56
2252	hydrogen2	2070.0751654223677	27
2253	arenard	2070.0111691911893	18
2254	xu.2727	2069.829892692429	14
2255	jyzggu2013leetcode	2069.7973290378136	15
2256	Valquiria	2069.435988267404	34
2257	vryzhuk	2069.3720457373747	24
2258	arora-aditya	2069.282309197977	30
2259	Becnic	2069.1693507420555	25
2260	OBNN	2068.89706417012	52
2261	chen-qi-27	2068.7604342239374	9
2262	sneffort	2068.7426402921237	44
2263	johnnydu	2068.6592265252234	59
2264	veraci	2068.64351965487	1
2265	litian	2068.6382704227876	18
2266	mohitbhura	2068.607038091383	8
2267	nandarustam	2068.476497237346	16
2268	naming_is_hard	2068.406517100003	6
2269	user6484C	2068.397766898534	19
2270	sunxiaohua	2068.3220494450657	74
2271	tom0727	2068.314589248716	13
2272	saki7180	2068.20967610344	40
2273	reyeslin	2068.0770530705854	34
2274	a89888689	2068.0079391755467	47
2275	d26842684	2067.8287620741567	16
2276	zhaoqinglin211	2067.787688471579	19
2277	jiangyun10	2067.652419625374	14
2278	e2020	2067.59360987018	17
2279	ZhengkaiWei	2067.393234837933	121
2280	A_good_loser	2067.185448296918	75
2281	jw5865	2067.0258452724897	7
2282	Hong_tao	2066.9456036323522	31
2283	lMiaoj	2066.9292558291213	21
2284	CatherineZz	2066.9198325756747	15
2285	nevergiveup2	2066.8796951531776	17
2286	yuchuan2	2066.7125616406474	13
2287	soulshooter	2066.630628970538	21
2288	climberig	2066.5962758881174	27
2289	eipi10	2066.581017285895	19
2290	ats5515	2066.5516514331102	2
2291	LoveWX	2066.4562299086124	50
2292	jainrishabh	2066.4483906864193	71
2293	Jsnwu	2066.281268597281	14
2294	tangyao0792	2066.037491005061	16
2295	SillyG	2065.941702956242	21
2296	gundabathula	2065.903259146337	17
2297	ArthArenas	2065.8658630192526	27
2298	hnshhslsh	2065.861533096159	17
2299	vaibhav97	2065.538905379442	23
2300	user7194i	2065.529331496175	21
2301	GabeToGoo	2065.482664724733	22
2302	hackersplendid	2065.151893156139	29
2303	GGUT_JohnSmit5h	2065.1143963483196	7
2304	jinsheng	2065.08336413316	46
2305	kate2019	2065.0370940566063	4
2306	code_report	2064.949429184407	89
2307	yzeng61987	2064.860524240472	49
2308	pypye	2064.770047116211	12
2309	java14	2064.754634386017	4
2310	DeathlyH	2064.6861346260653	41
2311	thedobo	2064.669082507382	18
2312	charleszhou327	2064.543449494229	22
2313	acmnovice	2064.5240945741534	5
2314	neu-zm	2064.4597888349754	69
2315	kscla	2064.318331934157	4
2316	undercover76	2063.967534083773	13
2317	scut_DELL	2063.744143047286	41
2318	s53cao	2063.6718845208698	22
2319	bingzhang	2063.5809225704606	10
2320	thumbg12856	2063.4425791781496	17
2321	Liwink	2063.36190431609	11
2322	han-55	2063.145381783037	8
2323	winterfell30	2063.1365911385737	24
2324	xxxjoker	2063.126116286385	41
2325	lluviay	2063.0834196273404	56
2326	aChris	2062.6858488645794	25
2327	gzlku	2062.6815532644587	4
2328	WenUS	2062.649647614558	37
2329	TangentDay	2062.628718713919	4
2330	MiniMinyi	2062.5072391703725	5
2331	yuw119	2062.443242004159	97
2332	wangshuang	2062.151816121117	44
2333	Yuzuka	2061.9744306167054	15
2334	user5045P	2061.7583071192107	4
2335	NBZCC	2061.682417471582	40
2336	SSG-2	2061.5489359726366	31
2337	newbie-19	2061.5274587419863	18
2338	john_shelvin	2061.3711683532797	20
2339	wxchit	2061.2070311801654	19
2340	lechen999	2061.136194245541	29
2341	ttttrx	2060.9200610098583	9
2342	Intel	2060.8615225349618	8
2343	gengyouchen	2060.8457114287626	41
2344	Jacobbzx	2060.728575320033	12
2345	Heart135	2060.72671483017	10
2346	Mikchy	2060.672039203545	33
2347	bfs07	2060.6299957697406	7
2348	weeeed	2060.6062390461384	16
2349	louis_matteo	2060.6048738302766	15
2350	lele948264	2060.457385222182	43
2351	trying-hard-2020	2060.422423946534	11
2352	year2002777	2060.3838513153064	10
2353	lwy0ever	2060.319978292036	43
2354	TinyExplorer	2060.1525791762697	25
2355	whyer	2060.073435217404	63
2356	han-56	2059.9397613231463	20
2357	zsky9	2059.9197738319963	11
2358	lys_oson	2059.849229366808	18
2359	dayamactf	2059.6518211245925	10
2360	0210804	2059.5284481960844	8
2361	cxhscst2	2059.2952826991677	5
2362	hongrubb52	2059.2616178349363	10
2363	maoyi16	2058.9689987809793	49
2364	ahimawan	2058.8731963032487	30
2365	SalvadorDali	2058.858270035657	28
2366	Blue_Gene	2058.750625993901	26
2367	a_kk	2058.706135710444	11
2368	koumura	2058.6894162047356	12
2369	prabhjyot28	2058.5456671347997	18
2370	Msylcatam	2058.470152995571	9
2371	Chs1997	2058.4472493450808	17
2372	Bice	2058.272395167613	46
2373	Root_Kwak	2058.22005585401	16
2374	pramitb	2058.1659639361587	25
2375	bhavy	2058.112603922685	4
2376	SDragonSEN	2058.04844045363	29
2377	twangal	2058.0208650445443	22
2378	oz1321	2057.9438495693	21
2379	SCN3_Will	2057.9150699588386	28
2380	zityuen	2057.8611315919666	18
2381	derkach	2057.83749062987	8
2382	zhangjk95	2057.773502667745	3
2383	bb123n4	2057.713919299535	36
2384	sooooner	2057.5390798175877	11
2385	shaobol	2057.409731843906	28
2386	anta0	2057.2635923822722	3
2387	chiazhe	2057.1931060568463	34
2388	AleksQ	2057.1900844573975	3
2389	kaiserasif	2057.179039935518	51
2390	usk83	2057.1598773144615	27
2391	WhyP	2057.0840251355244	24
2392	shu1225	2057.0660274078314	12
2393	xxnzym	2056.8495899037457	49
2394	wbowen1993	2056.6957827729416	10
2395	MMikhail	2056.6430041887024	19
2396	Lovegone	2056.5589139624017	20
2397	chuncao	2056.1962966321207	51
2398	Saigyouji-Yuyuko	2056.0623795135325	9
2399	depar	2056.0054620727897	5
2400	yohoo	2055.9468873664096	18
2401	eseo88	2055.887629278004	5
2402	yasmany	2055.788564071892	50
2403	Lemon-T	2055.658629649043	23
2404	testeror	2055.517779364262	8
2405	Afan_buaa	2055.5060488210547	32
2406	ukohank517	2055.424014635065	37
2407	WhoseDangerousSmile	2055.39584184097	41
2408	jamescao	2055.2204893942194	34
2409	o_sharp	2055.1716430583347	42
2410	mjmjmtl	2055.0742907715694	5
2411	catherine_syy	2055.0549035870827	20
2412	Rondozjh9	2054.857354560458	27
2413	RyanP	2054.8298449205618	33
2414	yanqd0	2054.5773221350537	41
2415	jiuzhou18	2054.2824176383892	33
2416	Tpist	2054.167833213498	84
2417	XeHHXe	2053.654192172067	40
2418	wqhlm	2053.4968638876976	11
2419	varun32	2053.3289137509278	12
2420	Zharaskhan	2053.2016475640594	4
2421	sciencebeer	2053.139573442783	30
2422	hongyi4	2053.137252728144	4
2423	feardeath	2053.1266432048546	6
2424	map1e-2	2053.117250410766	41
2425	sbh69840	2053.03861409933	34
2426	roeexu	2053.015168273626	33
2427	music_box	2052.880228316843	21
2428	Buek	2052.8541349847524	11
2429	Unicon	2052.746737500032	3
2430	leetcodit	2052.7168412765886	26
2431	gold1103	2052.7084185963586	4
2432	wushangzhen	2052.6717958884065	55
2433	mavericks	2052.489240746408	18
2434	zwlwf	2052.44432932997	29
2435	frankliuyh	2052.408269798032	19
2436	tt_last	2052.281843768277	15
2437	19858877720	2052.1202832702443	12
2438	eureka3	2052.0784258849467	73
2439	laxu16	2052.063283030721	9
2440	yvirgus	2052.04079203202	29
2441	veqcc	2051.9237405913473	11
2442	user1742	2051.885121067365	3
2443	Corgo	2051.805938898833	17
2444	902wyc	2051.728791422816	105
2445	zhuolikevin	2051.59930562358	14
2446	bangbangbear	2051.5091188212155	41
2447	wenxinli	2051.5015619503415	22
2448	chixu1998	2051.356012420608	28
2449	richzhu	2051.1153716478952	43
2450	gtpan77	2051.0686094858734	39
2451	CrhnbP	2051.058236942276	30
2452	sergey_chebotarev	2051.0076904869825	18
2453	dinix	2050.915574014892	8
2454	dcli	2050.8620056883287	31
2455	tlongeri	2050.814361174518	13
2456	CJ0421	2050.773827866187	31
2457	plusplusk	2050.683389449957	59
2458	dongzengjie	2050.6359188477504	11
2459	wannacry89	2050.4435455142734	126
2460	hezj	2050.2457728044915	44
2461	Yiyu	2050.1609622982123	15
2462	tblaliang	2050.0525778101105	71
2463	Amuegeona	2049.9394683207993	28
2464	nekochen0	2049.826536128298	22
2465	saodem74	2049.7845725910565	17
2466	m80126colin	2049.771281491433	5
2467	battleheart-2	2049.697291905012	9
2468	chunleiweiwei	2049.670577017604	34
2469	KarryDing1121	2049.6631007317415	28
2470	gto02297012	2049.5510080893755	11
2471	CRunner	2049.4068534288854	11
2472	pkgub	2049.3452595544272	38
2473	sidag	2049.2288701116663	10
2474	xicliuxicliu	2049.20996418397	30
2475	love_u_3000	2049.197050375402	32
2476	timmmtimmm	2049.191536574748	8
2477	vipinmahan	2049.093350232743	13
2478	shuoyan	2049.0446740999932	43
2479	tbjc	2048.9718843256146	46
2480	logqtainia	2048.935371922148	39
2481	a-ruo	2048.9089572802186	5
2482	non_deterministic	2048.7982995965403	9
2483	ptolemy	2048.7252877445458	9
2484	goaloriented	2048.63045760907	17
2485	yuxingpeng	2048.4422484875568	22
2486	luxy622	2048.422040295515	48
2487	pangeneral	2048.3787356594357	41
2488	andwho	2048.2938428010257	5
2489	hello_wrld	2048.2900069914717	36
2490	yifanbian	2048.2770746174124	15
2491	ykdsir	2048.1740218650525	28
2492	geniustang	2048.1371001030006	6
2493	TENGYUZHOU	2048.0531963760213	19
2494	brokenbad	2048.043190904314	47
2495	wood-2	2047.9766070428823	6
2496	shaojiang	2047.944931293665	111
2497	cloudye	2047.9363558331022	7
2498	ZintrulCre	2047.8901392692485	25
2499	woodatxc	2047.8035197117035	9
2500	Weiran0827	2047.7703154022083	22
2501	Snezzies	2047.7540357112496	37
2502	xzj104	2047.7519624890388	55
2503	mrtong_liu	2047.697510973562	58
2504	mattlkf	2047.6768067827136	8
2505	KieranYe	2047.6598086590982	21
2506	白鹤开心	2047.6506605951322	6
2507	ziyezhu92	2047.6200738546806	25
2508	anhpp123	2047.6013931135337	3
2509	CLown1331	2047.4896574691859	7
2510	joelu14	2047.4573094413186	24
2511	ahhong	2047.441787810789	6
2512	markxyb	2047.3929228727554	9
2513	lanfker	2047.3227340557626	42
2514	fanstyle	2047.312568290512	21
2515	da-fei-kai	2047.2661166041034	34
2516	jokeman	2047.264852866119	19
2517	stupidg	2047.2259764283574	10
2518	SuperLatte	2047.2119864448664	48
2519	swiperthefox	2047.1817531505844	56
2520	xk120	2047.1283068482578	70
2521	innocentboy2	2047.1140132609078	17
2522	4074	2047.0426552338647	25
2523	cravo123	2047.0321426059481	19
2524	yash-15	2046.998015742887	7
2525	hykych	2046.9716717879953	13
2526	fenixlin	2046.9480711043097	11
2527	heapq	2046.805617949181	24
2528	claireshc	2046.6521731946282	23
2529	wizard_	2046.5605974656883	17
2530	hugo-31	2046.325154848871	11
2531	Joseph1314	2046.2767820689148	53
2532	Mendor	2046.1868112906814	5
2533	ryx	2046.181550014685	73
2534	DmitryNaimark	2046.0680087597548	58
2535	mylover	2045.9377705431837	17
2536	coder_amateur	2045.90484580416	7
2537	chenguanyu1995	2045.839373180902	79
2538	shaoxia	2045.7389878362271	19
2539	fakepoet	2045.5852437155836	55
2540	StyleTang	2045.5182151060892	32
2541	lych	2045.4053953405205	12
2542	Linmuadido	2045.3906745050965	15
2543	mpn	2045.3413636125447	41
2544	hayden2	2045.2481849154963	153
2545	ln1992	2045.174887695491	123
2546	YMSeah	2045.1685945230977	16
2547	jokerkeny	2045.0122606585278	11
2548	1-of-the-4-cats	2044.948621307127	19
2549	mei-qian-chi-bai-cai	2044.9348816987429	13
2550	garett	2044.4379372012927	10
2551	sakib_md_bin	2044.2904790611094	22
2552	augustus3	2044.2691744327933	38
2553	blackmiaool	2044.2564703210858	16
2554	Brian_Mellendorf	2044.158814990068	19
2555	kacredolo	2044.0445259015203	17
2556	chenstartfromhere	2044.0349625453096	21
2557	Radium	2043.859511520485	14
2558	NosTalGiaSURE	2043.7628712100402	17
2559	zyyyyy-25	2043.3713833491008	3
2560	user5916bV	2043.334979621592	23
2561	pkm2019	2043.3155025383483	44
2562	aptend-shadow	2043.2730426648536	13
2563	tranbahuu94	2043.1397070703108	29
2564	daijinqiao	2042.925849653506	18
2565	GeneHe	2042.8091387392783	21
2566	bboychencan	2042.7973313487107	29
2567	SmartHypercube	2042.6582927663117	10
2568	kangtaku	2042.6563269740584	51
2569	yanrongwang	2042.641340981808	23
2570	baiyang0132	2042.5214965810303	9
2571	fried-chicken	2042.4698217668467	6
2572	bradhuang1999	2042.2780226375505	36
2573	stonehank	2042.2300484053253	105
2574	mahmud2690	2042.1390076478322	3
2575	alan8585	2042.0801047994582	7
2576	Gabriel2019	2042.0693830323953	56
2577	dendi239	2042.028922835986	3
2578	dennanisny	2042.0204806718841	75
2579	bnakamura	2041.980579873931	13
2580	xue_alex	2041.881240515109	9
2581	gubrian890512	2041.6582454662773	20
2582	switchy	2041.62975642849	19
2583	henear	2041.6034953341946	90
2584	qianlizimu	2041.57146269401	46
2585	cai-ji-58	2041.5035047775873	45
2586	YZK_yzk	2041.333653534344	56
2587	deicide218	2041.1961298089511	27
2588	xie-tian-wen	2041.193435329752	20
2589	wayuze	2041.1769081103687	21
2590	dylan20	2041.0800486569271	35
2591	ck89119	2040.8815052536756	16
2592	reimu	2040.7084507442148	16
2593	0xFFFFFFFF	2040.609535220382	196
2594	codefever	2040.5377299179456	77
2595	Tanguilol	2040.5048267780353	20
2596	smitmangukiya	2040.3994207920991	9
2597	whyam	2040.3765898941415	8
2598	tommmyk253	2040.3470993041992	5
2599	gillmylady	2040.2970967142771	17
2600	lauraTsai	2040.272039421325	19
2601	haku-3	2040.174266743657	23
2602	practiceboyy	2040.1685663631984	4
2603	liucc09	2040.1373213045488	9
2604	wanyan	2039.9833554158915	22
2605	Shrimptaco	2039.9756235503617	63
2606	jheng-ying	2039.8509776194876	17
2607	Paul_F	2039.8375257281048	30
2608	samzhu333	2039.8357569879322	30
2609	ln19922	2039.8229743224665	45
2610	user3517H	2039.787570014596	5
2611	tarma	2039.6900132886335	43
2612	mingzishuai1	2039.5778346705729	14
2613	kdang	2039.2786714922754	27
2614	Brucewanghahei	2039.1873598919633	41
2615	YY_926498	2039.1204232191985	45
2616	stupidGrubby	2039.0810926161696	16
2617	sfzyk	2039.0121118222346	41
2618	bwshen2016	2038.9076946600337	25
2619	oduesp	2038.8861407215395	6
2620	falanga	2038.8795279173387	6
2621	oyasmi	2038.7699994112374	37
2622	Asagi	2038.7182778798976	11
2623	Notruilin	2038.7100226796163	27
2624	milliele	2038.6824432132782	9
2625	yuz1988	2038.6665134609016	91
2626	renormalization	2038.64588907229	38
2627	letskode	2038.4014549417027	34
2628	AtCoderTheBestOJEver	2038.3995707250303	6
2629	wshack	2038.3889319911664	27
2630	IDK	2038.3286728693304	46
2631	ghooth	2038.3036931355796	4
2632	quicy	2038.2739355166755	4
2633	gy2	2038.1301600620827	10
2634	xiaogugu	2038.112625082325	36
2635	wanderwandering	2038.1092324645442	19
2636	xh2277	2037.8516182747246	19
2637	changhai	2037.8100827704925	35
2638	dxyinme	2037.807610825597	15
2639	passacaglia_thou	2037.8073891421632	32
2640	paulzfm	2037.7762347803846	25
2641	Kelixr_Jason	2037.6287929219109	23
2642	binc	2037.6222722551272	27
2643	CaviarC	2037.551735156488	13
2644	deepak022	2037.5491684808592	7
2645	rongchaozhou	2037.5182978969656	25
2646	Yuhta	2037.4864116311073	4
2647	Perce	2037.301898278058	18
2648	yhzhu	2037.2574019998194	18
2649	xcoderreal	2037.08874899894	5
2650	leetcode_2019	2036.9687376171046	52
2651	Kenig	2036.9441930705548	34
2652	BaozhiYu	2036.934746533154	39
2653	stimuli93	2036.80418234305	15
2654	myqsh	2036.635782366354	39
2655	Qianzhu11	2036.5816547834995	17
2656	irmowan	2036.581416046495	21
2657	gagandeepahuja09	2036.457719242028	61
2658	DxyCodeBreak	2036.4157725310752	25
2659	intdude	2036.319467963444	6
2660	de-wei-dao-qing-wa-da-san	2036.2609859999209	40
2661	yinxin630	2036.2464669015724	41
2662	seanchen513	2036.2281199408242	15
2663	alanlius	2036.2034038050247	18
2664	griffinmclennan	2036.063380938444	33
2665	mwata	2035.92284159499	10
2666	loick	2035.8925325746684	13
2667	agw	2035.887218062691	11
2668	firearrow	2035.6570319937807	5
2669	asdju	2035.6148042539055	11
2670	jupiro	2035.6114554322428	6
2671	maoyuchaxue	2035.5090973898768	5
2672	alacarte	2035.2931856763769	18
2673	jiencao	2035.2930633862532	48
2674	actionlee0405	2035.2633690093587	7
2675	zhaoyu2020	2035.1943958061604	21
2676	cjlly	2034.7751070483882	27
2677	tongnian	2034.742157890775	39
2678	ahsu198	2034.7328506410122	2
2679	riki_slark	2034.6068878946198	39
2680	seeker_13	2034.5977838895574	17
2681	mitake_ran	2034.4517226771684	8
2682	mysdb	2034.3780342469322	9
2683	Time_Limit_Exceeded	2034.3187995346998	16
2684	hearson	2034.242756664753	4
2685	fbma	2034.2200490574298	28
2686	mengnanpeter	2034.189044909082	47
2687	goelrishabh5	2033.9473804864301	19
2688	zecookiez	2033.9362520724535	2
2689	raz0r89	2033.9324085419978	20
2690	11235813	2033.6060934978038	18
2691	ognjen1998	2033.5738327426652	15
2692	litian220	2033.3698655571288	66
2693	15927608078	2033.3138304136019	65
2694	shipper	2033.2621072054608	10
2695	jackieJXLLF	2033.204613995301	11
2696	icyblade	2033.1220561962116	9
2697	boliu1997	2033.011950345503	6
2698	mu5	2032.7698326490085	53
2699	hori-zonts	2032.725797043765	20
2700	zqzwxec-1	2032.7109942116376	54
2701	lookingforsure	2032.5682830331452	96
2702	basi4869	2032.5278877283718	56
2703	pzmrzy	2032.4426546897444	35
2704	Justin_Nie	2032.4390484954133	11
2705	gzh47	2032.3140756272385	43
2706	18fall	2032.3105219899492	36
2707	aaaaxiaofei	2032.1736599298406	27
2708	sq_meow	2032.146301841857	21
2709	IRAgent8	2031.9555164822123	21
2710	fockl	2031.7941915353097	13
2711	shiguojq	2031.643914386369	15
2712	liangluouw	2031.640232407621	5
2713	piyushmh	2031.375449925056	27
2714	shankar_kizzie	2031.356682926084	10
2715	sunnyshah28	2031.2838104115326	8
2716	wenboz	2031.280216371099	42
2717	zhui-feng-hun-zi	2031.2380406102816	42
2718	BenL	2031.2119975374897	24
2719	milosmilonic	2031.1897151793044	6
2720	sNullp	2031.0274327718505	11
2721	Ljy_	2030.733340321975	23
2722	shengchen407	2030.6381186942924	16
2723	alex_woods	2030.4678287110096	53
2724	tocque	2030.363272341677	12
2725	VictorLi56568	2030.3608859224787	12
2726	lfwzc	2030.2435673036468	47
2727	Hemor	2030.1263298183637	43
2728	wqhlm-2	2029.9880819421178	10
2729	ljinpin	2029.9551150810612	29
2730	linchuhao23	2029.888200826399	45
2731	lixuanji	2029.7951837380726	3
2732	__bearzx	2029.7151932402664	21
2733	code_zy	2029.6963655048928	15
2734	3V5z_HTnyS1n_M8	2029.5680617697078	61
2735	n2hawk	2029.5589739068544	12
2736	pitayapi	2029.5074114255035	18
2737	Kuvu	2029.2764632331864	47
2738	heroming	2029.2630852689738	14
2739	SHU_YKC	2029.211571740933	39
2740	vrqq	2029.1497324609836	34
2741	hopflink	2029.1239110924314	13
2742	cf0058	2029.0651573142702	102
2743	amoo_safar	2028.9082352072	2
2744	RedNaxela	2028.8803317630964	32
2745	corwinliu	2028.8719671808115	18
2746	pramodreddy2006	2028.7949205417724	23
2747	neungkl	2028.7162989359256	11
2748	shunda	2028.7122315006013	39
2749	logaritym	2028.524058247157	24
2750	zelei	2028.5029181952589	19
2751	ye15	2028.44244935735	35
2752	ChenSpark	2028.2893838185314	37
2753	jaysleetcode	2028.242393726093	83
2754	conancode96	2028.1598164262384	16
2755	VectorX	2028.1522978347905	42
2756	daniel193	2028.1018968403278	9
2757	npes87184	2028.079714759323	45
2758	JoshuaE	2027.834570966661	5
2759	jiang696	2027.7536859268998	43
2760	zhengyizhou	2027.6234117546664	11
2761	OnlyChobo	2027.6231474927022	11
2762	twistmeadows	2027.4282492175928	16
2763	it_wasnt_me	2027.2908693268184	4
2764	troyretter	2027.2108363264908	11
2765	rhyme	2027.2048502168	17
2766	flarbear	2027.1824782622264	7
2767	xujia	2027.1470002990998	7
2768	zhixiongcai	2027.065621616613	17
2769	finaldie	2027.0642609157376	65
2770	Welcome2020	2027.0055521380025	13
2771	david120	2027.002342336895	17
2772	georgeworkhard	2026.9876199682465	34
2773	jxbcalex	2026.897000237141	36
2774	mnizy	2026.8720544283572	25
2775	sguan1	2026.818640276596	37
2776	alyosha	2026.81155923269	61
2777	kobortor	2026.7784092575312	1
2778	jasonzzzzz	2026.7602813034975	67
2779	luc777	2026.7289342628821	34
2780	mikeyliu	2026.7236429797938	18
2781	wu-bin-cong	2026.661899164872	21
2782	MatthewMerrill	2026.6554858250984	11
2783	YYStreet	2026.6464661396908	55
2784	sc2pu	2026.6416624027745	14
2785	godlike	2026.5998479589707	13
2786	batilei	2026.570010457408	16
2787	steven7gao	2026.5629818752448	45
2788	CrossLuna	2026.3987662094864	19
2789	aiyujie	2026.3935128847756	4
2790	monotone	2026.349197926824	60
2791	THChen	2026.2870082838424	43
2792	togorde	2026.2702725896681	8
2793	Athinker	2026.164925157509	15
2794	arrowx123	2026.1367169352013	48
2795	Glaedr	2026.0030085933588	15
2796	JavaProgrammer21	2025.8225945856927	88
2797	0-o-0	2025.793326087296	5
2798	WeijiaLu	2025.7850729317731	29
2799	yeongjin	2025.7842913269997	4
2800	renzhang88	2025.671308872229	57
2801	mushushu	2025.6548371504512	18
2802	asheshvidyut	2025.653285296768	16
2803	Abdelfattah_Mohamed	2025.6377329528025	34
2804	kaiyuan3	2025.5879543514716	6
2805	younger_	2025.556206928531	23
2806	belmaiastar1	2025.4940444110055	12
2807	kazuya-w	2025.4577359972975	12
2808	sbdust	2025.3749612734434	39
2809	Edwin_Z	2025.1961339756251	23
2810	ivenoidea	2025.118923122851	11
2811	yixian4	2025.096613640469	17
2812	FanBu	2025.0536803280856	21
2813	maddigerati	2024.9153884818725	153
2814	zhyack	2024.912157709185	8
2815	becauseiambatman	2024.7618996134138	13
2816	vimday	2024.697361716669	50
2817	ankitcs	2024.6484262036356	18
2818	ikd	2024.58716870068	19
2819	Antaria084	2024.5832019589013	6
2820	crapola	2024.5503142715486	16
2821	edwardchor	2024.5385089707902	26
2822	yushengjsman	2024.5222145206992	23
2823	useliuqing	2024.49566368155	46
2824	wsyzxxxx	2024.480987168082	24
2825	chowardlee	2024.4715642207439	23
2826	seraph1212	2024.4196894967292	81
2827	hallosea	2024.3664920734852	14
2828	jotaki	2024.1246512004982	9
2829	Lannnnh	2023.9563960109024	75
2830	ztonege	2023.8856770704076	10
2831	john35452	2023.8425548316777	45
2832	Allllll	2023.8250658649565	10
2833	pkuearthgod	2023.6933268784123	15
2834	water00000	2023.6841741829032	38
2835	ABoyNamedCrow	2023.5934509859976	12
2836	weiheng3	2023.5285677231357	26
2837	chengair	2023.3981133192299	17
2838	VictorKostyukov	2023.3897278777774	34
2839	William324	2023.3424847324688	3
2840	jian-liao	2023.322486450785	34
2841	ChaobinYang	2023.301141929011	39
2842	522222	2023.258816207472	10
2843	TangHao1987	2023.2354380378633	29
2844	tzhuan	2023.1304428660958	41
2845	tian-kong-t4	2023.0913776904345	5
2846	leishb	2023.0757878795025	39
2847	edkeeper	2023.035852872723	13
2848	william82081620052	2022.9628673515715	20
2849	josephtkim	2022.8533227108007	22
2850	YellyYU	2022.7976960644326	29
2851	oceanwall	2022.7360796079977	10
2852	Sotskin	2022.7248523798255	6
2853	tianyuwucla	2022.706119901921	8
2854	chen3a3y3	2022.6067072561725	12
2855	Desgard_Duan	2022.6019988977612	25
2856	maodouzhendou	2022.412021458149	3
2857	orange_man	2022.396422067479	41
2858	Technocoder	2022.349345808228	6
2859	mehuljain53	2022.329387255013	6
2860	dwjnju163com	2022.3228034141023	18
2861	XuanZzz	2022.2825933181327	14
2862	nounen	2022.2605034697556	50
2863	fighting_rex	2022.2063264916537	37
2864	leezhi	2022.1041298192183	18
2865	GaleZhang	2022.049697616124	39
2866	hssrut	2022.010601625423	34
2867	leveretconey	2021.9311040365797	11
2868	1v9n418vn51	2021.90933713924	15
2869	baldFemale	2021.9000188828174	37
2870	AlainWong	2021.7576351044213	34
2871	mountain_rain	2021.6844060093474	31
2872	cxu	2021.3282667593041	24
2873	iriszyx	2021.2897199589067	15
2874	Spin0za	2021.264826126359	75
2875	xianyigmsn	2021.2553522420303	13
2876	zyearn	2021.2227302960207	29
2877	khaufnak	2021.1872567687137	7
2878	WarriorZWY	2020.9059375447803	44
2879	caibirdme	2020.8083729795967	44
2880	shuq3	2020.6844988811795	24
2881	Grant6899	2020.6720842001703	32
2882	CrossHair	2020.666424846359	10
2883	enraged	2020.6121832602619	17
2884	aleix	2020.5739275012882	34
2885	Anakinll	2020.5495508328086	12
